name,model,answer,thinking,temperature,wvs_id
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_4_6,anthropic/claude-haiku-4.5,2,None,2,32
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_1,anthropic/claude-haiku-4.5,5,None,2,33
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_2,anthropic/claude-haiku-4.5,3,None,2,34
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,3,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,3,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,3,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,3,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_3,anthropic/claude-haiku-4.5,4,None,2,35
core_5_3,anthropic/claude-haiku-4.5,5,None,2,35
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,1,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
core_5_4,anthropic/claude-haiku-4.5,2,None,2,36
